Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Offline,samples/s,1975.93
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Offline,System Watts,469.22
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Server,queries/s,1901.51
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,455.41
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99,Offline,Samples/s,37.35
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99,Offline,Watts,4101.59
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,Samples/s,37.35
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,Watts,4101.59
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,Samples/s,173.95
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,Watts,4611.84
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,Queries/s,149.9
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,Watts,4596.0
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Offline,Samples/s,173.95
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Offline,Watts,4611.84
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Server,Queries/s,149.9
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Server,Watts,4596.0
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Offline,Tokens/s,17098.6
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Offline,Watts,5722.27
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Server,Queries/s,14369.73
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Server,Watts,5741.12
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Offline,Samples/s,456575.0
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Offline,Watts,4037.99
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Server,Queries/s,400031.0
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Server,Watts,3894.29
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Offline,Samples/s,9.25
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Offline,Watts,4600.85
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Server,Queries/s,8.78
Table - Inference (6).csv,4.0-0033,Dell,available,Dell PowerEdge XE9680 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8470,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Server,Watts,4473.48
Table - Inference (6).csv,4.0-0042,Fujitsu,available,PRIMERGY CDI (8x L40S MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8452Y,2,2,NVIDIA L40S,NVIDIA L40S,,,NVIDIA L40S,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Offline,Samples/s,4.24
Table - Inference (6).csv,4.0-0042,Fujitsu,available,PRIMERGY CDI (8x L40S MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8452Y,2,2,NVIDIA L40S,NVIDIA L40S,,,NVIDIA L40S,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Offline,Watts,3572.72
Table - Inference (6).csv,4.0-0042,Fujitsu,available,PRIMERGY CDI (8x L40S MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8452Y,2,2,NVIDIA L40S,NVIDIA L40S,,,NVIDIA L40S,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Server,Queries/s,4.12
Table - Inference (6).csv,4.0-0042,Fujitsu,available,PRIMERGY CDI (8x L40S MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8452Y,2,2,NVIDIA L40S,NVIDIA L40S,,,NVIDIA L40S,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Server,Watts,3509.58
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99,Offline,Samples/s,38.21
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99,Offline,Watts,4220.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,Samples/s,38.21
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,Watts,4220.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99,Offline,Samples/s,53726.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99,Offline,Watts,5080.34
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99,Server,Queries/s,42386.4
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99,Server,Watts,5307.77
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,Samples/s,50998.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,Watts,5646.6
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,Queries/s,39186.7
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,Watts,5610.87
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Offline,Samples/s,458408.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Offline,Watts,5694.45
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Server,Queries/s,400031.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Server,Watts,5960.32
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99.9,Offline,Samples/s,283714.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99.9,Offline,Watts,5621.38
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99.9,Server,Queries/s,255995.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99.9,Server,Watts,5822.31
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,Samples/s,178.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,Watts,4790.59
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,Queries/s,149.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,Watts,4833.75
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Offline,Samples/s,178.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Offline,Watts,4790.59
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Server,Queries/s,149.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99.9,Server,Watts,4833.75
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Offline,Tokens/s,17561.6
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Offline,Watts,5888.19
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Server,Queries/s,15487.46
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,llama2-70b-99.9,Server,Watts,5908.76
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Offline,Samples/s,473737.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Offline,Watts,4115.42
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Server,Queries/s,400031.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,resnet,Server,Watts,4176.64
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,retinanet,Offline,Samples/s,10105.9
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,retinanet,Offline,Watts,4597.22
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,retinanet,Server,Queries/s,8794.18
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,retinanet,Server,Watts,4589.93
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,Samples/s,139938.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,Watts,4430.82
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,Queries/s,123981.0
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,Watts,4559.57
Table - Inference (6).csv,4.0-0063,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB MaxQ TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,stable-diffusion-xl,Offline,Samples/s,9.65
