date,voll_mean,voll_min,voll_max,obs_count,series,aws_ondemand_price_usd_per_hour,aws_ondemand_voll,azure_ondemand_price_usd_per_hour,azure_ondemand_voll,comparison_power_mw
2026-02-12,1582.3350315692212,689.9478979518506,2267.898850161696,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-13,1552.6490554899647,719.5472511678046,2275.893819619116,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-13,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-14,1547.4619254263523,758.7809917355372,2270.6611570247933,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-15,1622.1298957959038,803.404599353216,2280.52012217032,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-16,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-16,1646.592406276201,853.3282429033418,2322.493711821775,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-17,1652.9928733980119,893.3929213079412,2346.0743801652893,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-18,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-18,1675.4311893639958,943.3839381961913,2384.49964067553,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-19,1802.1373389456392,1010.0386273805245,2420.274883219547,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-20,1955.2897695190186,1101.711282788358,2451.625943226734,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-20,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-21,1876.392382321236,1130.4796981674453,2515.922565576716,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-22,1965.5399411606181,1192.5754581386993,2666.3447718289617,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-23,2031.2282027435483,1236.300754581387,2780.8794466403165,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-23,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-24,1971.4240798726967,1297.588034495149,2855.933345310816,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-25,1995.0113786082168,1347.511678045275,2858.1342076895435,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-25,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-26,2012.0891953895907,1434.3783686669062,2860.5147323032697,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-27,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-27,1980.3542554283663,1440.6440891124687,2862.199065756378,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-28,2031.1654090310217,1415.4464606539705,2861.7499101688827,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-01,2050.103305785124,1340.7743442328424,2873.9893999281353,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-02,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-02,2230.700746881577,1297.2511678045275,2745.6881063600435,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-03,2041.7040962989581,1248.1809198706433,2777.8251886453468,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-04,2127.36555276081,1216.4705353934603,2784.51760689903,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-04,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-05,2301.798119535274,1206.0276679841897,2999.124146604384,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-06,2244.997529644269,1153.701042040963,3103.710025152713,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-06,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-07,2193.9588573481856,1115.9495149119655,3241.9601149838304,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-08,2235.610177865613,1077.1424721523535,3438.465684513116,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-09,2271.4636483411186,1026.904419690981,3547.812612288897,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-09,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-10,2324.620182806324,1013.5195831836148,3714.8535752784765,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-11,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-11,2296.357669010831,1046.712181099533,3851.01509162774,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-12,2545.093817373338,1109.3244699964068,4051.6753503413584,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-13,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-13,2469.265665164875,1166.52443406396,4137.0373697448795,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-14,2390.914639301642,1144.8302191879266,4199.896694214876,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-15,2554.380764163373,1108.4486166007905,4208.9247215235355,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-16,2390.292344143011,1087.8323751347466,4060.299137621272,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-16,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-17,2471.021042939274,1055.6728350700685,4151.634926338484,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-18,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-18,2651.165040493104,1035.0790513833992,4232.438016528926,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-19,2477.308018068888,981.0680919870643,4243.083003952569,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-20,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-20,2477.206851119895,936.4444843693857,4243.1503772906935,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-21,2481.113007545814,905.4078332734459,4162.01042040963,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-22,2703.2743442328424,935.1419331656485,4076.3564498742367,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-23,2427.9947448796265,981.7418253683077,4003.7279913762127,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-23,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-24,2362.036678736283,1023.6929572403881,3933.2554796981676,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-25,2570.3433794466405,1093.0201221703198,3820.0233560905494,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-25,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-26,2334.646364834112,1136.588214157384,3709.3514193316564,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-27,2360.130142831477,1172.8575278476465,3620.8677685950415,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-27,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-28,2381.9645536978715,1235.8515989938915,3529.4196909809557,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-29,2270.4814947897953,1295.0278476464248,3341.3357887172115,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-30,2208.884796582425,1359.3918433345311,3284.7421846927778,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-30,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-03-31,2358.9009804424827,1443.4737693136904,3179.617319439454,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-01,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-01,2133.3973380045513,1494.0262306863096,3061.6466043837586,12,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-02,2160.0925260510244,1584.5759971254042,3107.5278476464246,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-03,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-03,2394.0746753246754,1621.3618397412863,3127.313151275602,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-04,2337.5725065448387,1595.1536112109236,3123.4504132231405,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-05,2347.600105551563,1587.6751706791233,3118.2626661875674,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-06,2452.454073841179,1645.8183614804168,3247.102946460654,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-06,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-07,2407.2980297041563,1723.926518145886,3320.1581027667985,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-08,2464.2039038037065,1727.7218828602229,3373.9220265900112,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-08,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-09,2405.3284824529887,1715.9764642472153,3374.101688825009,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-10,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-10,2309.938315965984,1684.7826086956522,3380.053000359325,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-11,2419.56906729634,1655.699784405318,3425.0808480057494,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-12,2356.279195113187,1608.7405677326626,3542.198167445203,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-13,2212.5600745598276,1520.616241466044,3567.238591448078,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-13,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-14,2309.258593843574,1512.0598275242544,3564.3864534674813,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-15,2210.7138579470598,1515.3611210923466,3511.700503054258,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-16,2427.1630049792107,1527.1514552641036,3484.279554437657,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-17,2338.6857707509885,1522.8844771828963,3374.7754222062526,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-17,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-18,2384.870194035214,1524.3217750628817,3336.754401724758,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-19,2360.420409629896,1616.3312971613366,3384.0055695292854,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-20,2414.8415042220627,1673.5537190082646,3394.313690262307,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-20,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-21,2514.9330196730148,1745.6881063600433,3389.0585698886093,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-22,2548.595640196431,1829.6577434423284,3312.095759971254,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-22,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-23,2619.632590729429,1911.4714337046353,3241.802910528207,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-24,2688.988629947128,1991.802910528207,3220.3781890046716,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-24,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-25,2743.1503772906935,2078.579770032339,3329.612827883579,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-26,2734.5630839022638,2149.0747394897594,3491.915199425081,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-27,2922.1065958498025,2279.7340998922027,3679.3253683075814,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-27,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-28,2962.1207442508085,2406.3510600071863,3867.5215594682,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-29,2949.3956050125767,2461.170499461013,3876.8864534674817,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-29,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-04-30,2933.678808839382,2405.9468199784405,3854.7879985627023,20,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-01,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-01,2861.204506955495,2332.420050305426,3906.8675889328065,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-02,2970.1341478021322,2272.188286022278,4084.5759971254042,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-03,3060.4531338226993,2242.633848365074,4245.6207330219195,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-04,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-04,3036.439992813511,2188.4656845131153,4330.6009701760695,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-05,3178.461492394299,2210.249730506647,4419.2867409270575,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-06,2763.0255120373695,2187.7470355731225,4391.955623427955,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-06,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-07,3059.1060680919873,2160.2362558390228,4387.014911965505,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-05-08,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
